der,izq
"95,9627",139.14973731894727
"96,7438",139.25069324916953
"97,534",139.33575219627343
"98,3321",139.4060984390557
"99,1365",139.4625149135418
"99,9459",139.5057925274957
"100,759",139.53642676446498
"101,575",139.55451892019136
"102,392",139.5599792360399
"103,209",139.5520272532338
"104,025",139.53008620006253
"104,838",139.492685941553
"105,647",139.438461312213
"106,447",139.3658435379044
"107,238",139.27306678955154
"108,013",139.15875705033258
"108,77",139.02143525587948
"109,503",138.86001535792084
"110,206",138.6735978161373
"110,873",138.46168215062755
"111,498",138.22395064010036
"112,075",137.96038357215477
"112,599",137.67135315956847
"113,066",137.35712850777227
"113,471",137.01838047646226
"113,812",136.65607439003148
"114,091",136.27088439362336
"114,308",135.86388325517004
"114,469",135.43605071711977
"114,58",134.98856730323013
"114,649",134.52222213437082
"114,686",134.03850357029867
"114,702",133.53820509914047
"114,707",133.02252266635043
"114,708",132.49265700967115
